2023-06-22T02:48:08.577272500Z,30239.56
2023-06-22T02:48:08.577272500Z,30233.23
2023-06-22T02:48:08.577272500Z,30233.23
2023-06-22T02:48:08.577272500Z,30230.9
2023-06-22T02:48:08.577272500Z,30226.82
2023-06-22T02:48:08.577272500Z,30240.78
2023-06-22T02:48:08.578272500Z,30251.02
2023-06-22T02:48:08.578272500Z,30260.03
2023-06-22T02:48:08.578272500Z,30255.99
2023-06-22T02:48:08.578272500Z,30253.89
2023-06-22T02:48:08.578272500Z,30249.57
2023-06-22T02:48:08.578272500Z,30261.39
2023-06-22T02:48:08.578272500Z,30263.49
2023-06-22T02:48:08.578272500Z,30263.05
2023-06-22T02:48:08.578272500Z,30250.84
2023-06-22T02:48:08.579278100Z,30250.84
2023-06-22T02:48:08.579278100Z,30246.37
2023-06-22T02:48:08.579278100Z,30246.37
2023-06-22T02:48:08.579278100Z,30246.37
2023-06-22T02:48:08.579278100Z,30239.96
2023-06-22T02:48:08.579278100Z,30239.96
2023-06-22T02:48:08.579278100Z,30239.96
2023-06-22T02:48:08.579278100Z,30239.96
2023-06-22T02:48:08.579278100Z,30246.28
2023-06-22T02:48:08.579278100Z,30237.41
2023-06-22T02:48:08.579278100Z,30234.02
2023-06-22T02:48:08.579278100Z,30226.3
2023-06-22T02:48:08.579278100Z,30224.17
2023-06-22T02:48:08.580278800Z,30226.08
2023-06-22T02:48:08.580278800Z,30232.3
2023-06-22T02:48:08.580278800Z,30249.29
2023-06-22T02:48:08.580278800Z,30251.27
2023-06-22T02:48:08.580278800Z,30259.04
2023-06-22T02:48:08.580278800Z,30260.98
2023-06-22T02:48:08.580278800Z,30260.98
2023-06-22T02:48:08.580278800Z,30267.19
2023-06-22T02:48:08.580278800Z,30262.51
2023-06-22T02:48:08.580278800Z,30262.51
2023-06-22T02:48:08.580278800Z,30268.83
2023-06-22T02:48:08.580278800Z,30273.21
2023-06-22T02:48:08.580278800Z,30307.67
2023-06-22T02:48:08.581277600Z,30323.2
2023-06-22T02:48:08.581277600Z,30279.97
2023-06-22T02:48:08.581277600Z,30278.01
2023-06-22T02:48:08.581277600Z,30279.92
2023-06-22T02:48:08.581277600Z,30279.92
2023-06-22T02:48:08.581277600Z,30273.1
2023-06-22T02:48:08.581277600Z,30268.21
2023-06-22T02:48:08.581277600Z,30260.61
2023-06-22T02:48:08.581277600Z,30277.04
2023-06-22T02:48:08.581277600Z,30278.51
2023-06-22T02:48:08.581277600Z,30275.97
2023-06-22T02:48:08.581277600Z,30275.97
2023-06-22T02:48:08.582273900Z,30277.97
2023-06-22T02:48:08.582273900Z,30291.1
2023-06-22T02:48:08.582273900Z,30282.13
2023-06-22T02:48:08.582273900Z,30288.36
2023-06-22T02:48:08.582273900Z,30286.08
2023-06-22T02:48:08.582273900Z,30292.04
2023-06-22T02:48:08.582273900Z,30291.19
2023-06-22T02:48:08.582273900Z,30291.19
2023-06-22T02:48:08.582273900Z,30293.28
2023-06-22T02:48:08.582273900Z,30302.72
2023-06-22T02:48:08.583274900Z,30309.06
2023-06-22T02:48:08.583274900Z,30309.06
2023-06-22T02:48:08.583274900Z,30303.13
2023-06-22T02:48:08.584274800Z,30303.13
2023-06-22T02:48:08.584274800Z,30303.13
2023-06-22T02:48:08.584274800Z,30301.23
2023-06-22T02:48:08.584274800Z,30297.43
2023-06-22T02:48:08.584274800Z,30297.43
2023-06-22T02:48:08.584274800Z,30292.92
2023-06-22T02:48:08.584274800Z,30292.92
2023-06-22T02:48:08.584274800Z,30288.75
2023-06-22T02:48:08.585273200Z,30291.44
2023-06-22T02:48:08.585273200Z,30281.55
2023-06-22T02:48:08.585273200Z,30281.55
2023-06-22T02:48:08.585273200Z,30281.55
2023-06-22T02:48:08.585273200Z,30281.55
2023-06-22T02:48:08.585273200Z,30290.74
2023-06-22T02:48:08.585273200Z,30284.35
2023-06-22T02:48:08.585273200Z,30284.35
2023-06-22T02:48:08.585273200Z,30284.35
2023-06-22T02:48:08.585273200Z,30284.35
2023-06-22T02:48:08.585273200Z,30291.13
2023-06-22T02:48:08.585273200Z,30291.13
2023-06-22T02:48:08.585273200Z,30291.13
2023-06-22T02:48:08.585273200Z,30291.13
2023-06-22T02:48:08.585273200Z,30308.83
2023-06-22T02:48:08.585273200Z,30315.11
2023-06-22T02:48:08.586780700Z,30315.99
2023-06-22T02:48:08.586780700Z,30320.32
2023-06-22T02:48:08.586780700Z,30325.23
2023-06-22T02:48:08.586780700Z,30368.68
2023-06-22T02:48:08.586780700Z,30340.35
2023-06-22T02:48:08.586780700Z,30327.18
2023-06-22T02:48:08.586780700Z,30325.55
2023-06-22T02:48:08.586780700Z,30338.71
2023-06-22T02:48:08.586780700Z,30347.99
2023-06-22T02:48:08.586780700Z,30343.64
2023-06-22T02:48:08.586780700Z,30355.45
2023-06-22T02:48:08.586780700Z,30348.33
2023-06-22T02:48:08.586780700Z,30356.27
2023-06-22T02:48:08.586780700Z,30379.18
2023-06-22T02:48:08.587787500Z,30368.3
2023-06-22T02:48:08.587787500Z,30357.28
2023-06-22T02:48:08.587787500Z,30343.96
2023-06-22T02:48:08.587787500Z,30345.21
2023-06-22T02:48:08.587787500Z,30339.24
2023-06-22T02:48:08.587787500Z,30339.24
2023-06-22T02:48:08.587787500Z,30333.0
2023-06-22T02:48:08.587787500Z,30333.0
2023-06-22T02:48:08.587787500Z,30341.19
2023-06-22T02:48:08.587787500Z,30364.76
2023-06-22T02:48:08.587787500Z,30375.98
2023-06-22T02:48:08.587787500Z,30374.19
2023-06-22T02:48:08.588797600Z,30374.19
2023-06-22T02:48:08.588797600Z,30378.73
2023-06-22T02:48:08.588797600Z,30359.63
2023-06-22T02:48:11.236480700Z,30367.16
2023-06-22T02:48:21.367543300Z,30377.07
2023-06-22T02:48:31.594581300Z,30415.6
2023-06-22T02:48:41.443348400Z,30403.03
2023-06-22T02:48:51.231537300Z,30394.79
2023-06-22T02:49:01.306292600Z,30414.08
2023-06-22T02:49:11.530588900Z,30435.15
2023-06-22T02:49:21.328702100Z,30427.22
2023-06-22T02:49:31.266149500Z,30431.18
2023-06-22T02:49:41.293446Z,30452.3
2023-06-22T02:50:01.600473300Z,30431.21
2023-06-22T02:50:11.304220500Z,30407.21
2023-06-22T02:50:21.391111700Z,30398.34
2023-06-22T02:50:31.275500800Z,30396.9
2023-06-22T02:50:41.297782300Z,30383.02
2023-06-22T02:50:51.268499600Z,30445.12
2023-06-22T02:51:01.204517300Z,30455.4
2023-06-22T02:51:11.270723800Z,30434.63
2023-06-22T02:51:21.335957400Z,30437.1
2023-06-22T02:51:31.272356700Z,30435.1
2023-06-22T02:51:41.230660700Z,30435.42
2023-06-22T02:51:51.220113300Z,30437.19
2023-06-22T02:52:01.325391500Z,30435.19
2023-06-22T02:52:11.363411300Z,30444.71
2023-06-22T02:52:21.607235900Z,30455.15
2023-06-22T02:52:31.278105500Z,30455.15
2023-06-22T02:52:41.362150700Z,30452.87
2023-06-22T02:52:51.247175500Z,30435.79
2023-06-22T02:53:01.576565400Z,30433.89
2023-06-22T02:53:11.310424200Z,30423.27
2023-06-22T02:53:21.303237600Z,30409.35
2023-06-22T02:53:31.264264200Z,30414.43
2023-06-22T02:53:41.277534400Z,30414.43
2023-06-22T02:53:51.290984400Z,30410.28
2023-06-22T02:54:01.220186400Z,30412.32
